plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
CAND3877,Egira simplex,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Ephestia elutella,,Butterflies & moths,species,Pyralidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Erannis tiliaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Euchlaena mollisaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Eupithecia miserulata,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Eutrapela clemataria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Euxoa auxiliaris,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Hesperumia sulphuraria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Hyalophora cecropia,,Butterflies & moths,species,Saturniidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Hyalophora gloveri,,Butterflies & moths,species,Saturniidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Hyles lineata,,Butterflies & moths,species,Sphingidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Hyphantria cunea,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Iridopsis ephyraria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Iridopsis humaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Lacinipolia cuneata,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Lambdina fiscellaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Limenitis arthemis,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Lithacodes fasciola,,Butterflies & moths,species,Limacodidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Lophocampa argentata,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Lophocampa maculata,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Macaria ribearia,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Malacosoma americana,,Butterflies & moths,species,Lasiocampidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Malacosoma californica,,Butterflies & moths,species,Lasiocampidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Melanchra picta,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Mesogona olivata,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Mesothea incertata,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Nematocampa resistaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Nemoria unitaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Orgyia leucostigma,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Orthosia hibisci,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Orthosia rubescens,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Papaipema cataphracta,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Papaipema nebris,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Peridroma saucia,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Platynota stultana,,Butterflies & moths,species,Tortricidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Polygonia haroldii,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Prochoerodes lineola,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Protoboarmia porcelaria,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Pseudopostega quadristrigella,,Butterflies & moths,species,Opostegidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Pyrrharctia isabella,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Spaelotis clandestina,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Spilosoma virginica,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Synchlora aerata,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Xestia c-nigrum,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Xestia dolosa,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND3877,Allantus viennensis,,Other insects,species,,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,"Baine, Q.; Looney, C.; Monckton, S. K.; Smith, D. R.; Schiff, N. M.; Goulet, H.; & Redford, A. J. Sawfly GenUS: Guide to Symphyta genera of North America and species of economic significance. USDA/APHIS PPQ IDtools. Source worksheet: Sawfly.csv.",https://idtools.org/sawfly/index.cfm
CAND3877,Cryptomyzus ribis,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND3877,Euura ribesii,,Other insects,species,,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,"Baine, Q.; Looney, C.; Monckton, S. K.; Smith, D. R.; Schiff, N. M.; Goulet, H.; & Redford, A. J. Sawfly GenUS: Guide to Symphyta genera of North America and species of economic significance. USDA/APHIS PPQ IDtools. Source worksheet: Sawfly.csv.",https://idtools.org/sawfly/index.cfm
CAND3877,Janus,,Other insects,species,,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,"Baine, Q.; Looney, C.; Monckton, S. K.; Smith, D. R.; Schiff, N. M.; Goulet, H.; & Redford, A. J. Sawfly GenUS: Guide to Symphyta genera of North America and species of economic significance. USDA/APHIS PPQ IDtools. Source worksheet: Sawfly.csv.",https://idtools.org/sawfly/index.cfm
CAND3877,Janus integer,,Other insects,species,,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,"Baine, Q.; Looney, C.; Monckton, S. K.; Smith, D. R.; Schiff, N. M.; Goulet, H.; & Redford, A. J. Sawfly GenUS: Guide to Symphyta genera of North America and species of economic significance. USDA/APHIS PPQ IDtools. Source worksheet: Sawfly.csv.",https://idtools.org/sawfly/index.cfm
CAND3877,Neolasioptera r-sanguineum-irregular-stem-gall,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND3877,Pristiphora appendiculata,,Other insects,species,,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,"Baine, Q.; Looney, C.; Monckton, S. K.; Smith, D. R.; Schiff, N. M.; Goulet, H.; & Redford, A. J. Sawfly GenUS: Guide to Symphyta genera of North America and species of economic significance. USDA/APHIS PPQ IDtools. Source worksheet: Sawfly.csv.",https://idtools.org/sawfly/index.cfm
CAND3877,Unknown (Unknown) r-spp-witches-broom,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.45,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data_part2.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND3878,Ribesia sarae,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND3878,Unknown (Unknown) r-aureum-swollen-flowerbud-gall,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND3879,Rhopalomyia r-cereum-rosette-gall,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data_part2.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
